Address,City,State,Zipcode,AUTO_UNIQUE_ID_2023-10-11_caitlindatakindorg_ListofProvider,TransactionId,TimeTaken,Source,Version,UpdatedGeocoding,ErrorMessage,Latitude,Longitude,MatchType,FeatureMatchingGeographyType,MicroMatchStatus,MatchScore,GeocodeQualityType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,PenaltyCode,PenaltyCodeSummary,InterpolationType,InterpolationSubType,MatchedLocationType,FeatureMatchingResultType,FeatureMatchingResultCount,FeatureMatchingResultTypeNotes,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,OutputGeocodes,NaaccrCertCode2020,NaaccrCertType2020,GeoLocationID2020,CensusBlock2020,CensusBlockGroup2020,CensusTract2020,CensusCountyFips2020,CensusCbsaFips2020,CensusCbsaMicro2020,CensusMcdFips2020,CensusMetDivFips2020,CensusMsaFips2020,CensusPlaceFips2020,CensusStateFips2020,FNumber,FNumberFractional,FPreDirectional,FPreQualifier,FPreType,FPreArticle,FName,FPostArticle,FSuffix,FPostQualifier,FPostDirectional,FSuiteType,FSuiteNumber,FPostOfficeBoxType,FPostOfficeBoxNumber,FCity,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FArea,FAreaType,FGeometrySRID,FGeometry,FSource,FVintage,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,MNumber,MNumberFractional,MPreDirectional,MPreQualifier,MPreType,MPreArticle,MName,MPostArticle,MSuffix,MPostQualifier,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,PNumber,PNumberFractional,PPreDirectional,PPreQualifier,PPreType,PPreArticle,PName,PPostArticle,PSuffix,PPostQualifier,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5
1776 Minnesota Ave,,,32789,371,8ccd3412-3f01-44fa-8e4c-7c55a5fe2491,0.1070542,TAMUGeocoder,5.0.0,1,,28.589439146808,-81.3728666570373,,StreetSegment,Match,100,,1567.51,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950190001,1055,1,0190.00,095,36740,0,92522,,5960,21750,12,1768-1798,,,,,,Minnesota,,Ave,,,,,,,Fairview Shores,,,Orlando,Orange,FL,32789,,,,,,1567.51,Meters,0,,Census2016TigerLines,2016,tlid,94277192,,,1776,,,,,,MINNESOTA,,AVE,,,,,,,,,,,,FL,32789,,,,,,1776,,,,,,MINNESOTA,,AVE,,,,,,,,,,,,FL,32789,,,,,
2949 Scarlet Road Winter Park orida,,,32792,372,85066e9f-63e4-46ed-9b20-5a5b1871ee45,0.1249937,TAMUGeocoder,5.0.0,1,,28.595103,-81.304723,,USPSZip,Non-Match,60,,33603239.14,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950164061,1000,1,0164.06,095,36740,0,92522,,5960,,12,,,,,,,,,,,,,,,,Winter Park,,,,Orange,FL,32792,,,,,,33603239.14,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32792,,,2949,,,,,,SCARLET ROAD,,PARK,,,UNIT,ORIDA,,,,,,,,FL,32792,,,,,,2949,,,,,,SCARLET ROAD,,PARK,,,UNIT,ORIDA,,,,,,,,FL,32792,,,,,
2803 Will O Th Grn  ,,,32792,373,75ebd9dc-8868-485f-9df8-e1ff1b6eb586,0.078107,TAMUGeocoder,5.0.0,1,,28.5949966144357,-81.3132744003046,,StreetSegment,Review,97.0414201183432,,4676.58,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950162003,3007,3,0162.00,095,36740,0,92522,,5960,,12,2753-2853,,,,,,Will O Th Green,,,,,,,,,Orlando,,,Orlando,Orange,FL,32792,,,,,,4676.58,Meters,0,,Census2016TigerLines,2016,tlid,94279951,,,2803,,,,,,WILL O TH GRN,,,,,,,,,,,,,,FL,32792,,,,,,2803,,,,,,WILL O TH GRN,,,,,,,,,,,,,,FL,32792,,,,,
1001 S SEMORAN BLVD,,,32792,374,9cccfa3c-84f1-4fbd-805c-f2f57f0717e0,0.0624851,TAMUGeocoder,5.0.0,1,,28.582542822128,-81.3070388067037,,StreetSegment,Match,100,,4930.81,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950164061,1007,1,0164.06,095,36740,0,92522,,5960,,12,1001-1361,,S,,,,Semoran,,Blvd,,,,,,,Orlando,,,Orlando,Orange,FL,32792,,,,,,4930.81,Meters,0,,Census2016TigerLines,2016,tlid,94331195,,,1001,,S,,,,SEMORAN,,BLVD,,,,,,,,,,,,FL,32792,,,,,,1001,,S,,,,SEMORAN,,BLVD,,,,,,,,,,,,FL,32792,,,,,
823 S SEMORAN BLVD,,,32792,375,bda5bb5e-8ed6-4ae4-bc14-9c6d2218d773,0.0781129,TAMUGeocoder,5.0.0,1,,28.5863072140706,-81.3068425827881,,StreetSegment,Match,100,,916.57,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950164061,1007,1,0164.06,095,36740,0,92522,,5960,,12,801-899,,S,,,,Semoran,,Blvd,,,,,,,Orlando,,,Orlando,Orange,FL,32792,,,,,,916.57,Meters,0,,Census2016TigerLines,2016,tlid,638653596,,,823,,S,,,,SEMORAN,,BLVD,,,,,,,,,,,,FL,32792,,,,,,823,,S,,,,SEMORAN,,BLVD,,,,,,,,,,,,FL,32792,,,,,
2835 Bongart Rd,,,32792,376,b61e2e3d-5d7e-45c5-a120-ac11eb2d5c45,0.0781228,TAMUGeocoder,5.0.0,1,,28.6052567122228,-81.3126089855048,,StreetSegment,Match,100,,4556.59,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950163011,1005,1,0163.01,095,36740,0,92522,,5960,,12,2899-2821,,,,,,Bongart,,Rd,,,,,,,Orlando,,,Orlando,Orange,FL,32792,,,,,,4556.59,Meters,0,,Census2016TigerLines,2016,tlid,94279564,,,2835,,,,,,BONGART,,RD,,,,,,,,,,,,FL,32792,,,,,,2835,,,,,,BONGART,,RD,,,,,,,,,,,,FL,32792,,,,,
7507 ALOMA AVE,,,32792,377,c1ba3f4f-edd3-4215-ab32-e1ea2585e762,0.0624965,TAMUGeocoder,5.0.0,1,,28.6097621480011,-81.2862887927282,,StreetSegment,Match,100,,2531.13,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950163022,2004,2,0163.02,095,36740,0,92522,,5960,26475,12,7501-7527,,,,,,Aloma,,Ave,,,,,,,Goldenrod,,,Orlando,Orange,FL,32792,,,,,,2531.13,Meters,0,,Census2016TigerLines,2016,tlid,94292559,,,7507,,,,,,ALOMA,,AVE,,,,,,,,,,,,FL,32792,,,,,,7507,,,,,,ALOMA,,AVE,,,,,,,,,,,,FL,32792,,,,,
2095 DUNDEE DR,,,32792,378,a2bca1c5-19d4-44eb-9c99-8433c9011bb4,0.1406197,TAMUGeocoder,5.0.0,1,,28.5944083723199,-81.3250487230873,,StreetSegment,Match,100,,4329.15,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950163012,2017,2,0163.01,095,36740,0,92522,,5960,78300,12,2001-2199,,,,,,Dundee,,Dr,,,,,,,Winter Park,,,Orlando,Orange,FL,32792,,,,,,4329.15,Meters,0,,Census2016TigerLines,2016,tlid,94400343,,,2095,,,,,,DUNDEE,,DR,,,,,,,,,,,,FL,32792,,,,,,2095,,,,,,DUNDEE,,DR,,,,,,,,,,,,FL,32792,,,,,
3602 North Orange Bloosom Trail,,,32798,379,fd071ede-95e9-4217-846a-bbb89f228dd1,0.0781183,TAMUGeocoder,5.0.0,1,,28.72008,-81.573895,,USPSZip,Non-Match,60,,8471911.02,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950179023,3026,3,0179.02,095,36740,0,90052,,5960,79200,12,,,,,,,,,,,,,,,,Zellwood,,,,Orange,FL,32798,,,,,,8471911.02,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32798,,,3602,,N,,,,ORANGE BLOOSOM,,TRL,,,,,,,,,,,,FL,32798,,,,,,3602,,N,,,,ORANGE BLOOSOM,,TRL,,,,,,,,,,,,FL,32798,,,,,
106 E Church St,,,32801,380,b8d362ee-a391-434c-8a09-22237fa38e8e,0.1405945,TAMUGeocoder,5.0.0,1,,28.540318085489,-81.3773314054701,,StreetSegment,Match,100,,3431.15,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950189022,2017,2,0189.02,095,36740,0,92522,,5960,53000,12,100-198,,E,,,,Church,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32801,,,,,,3431.15,Meters,0,,Census2016TigerLines,2016,tlid,94282483,,,106,,E,,,,CHURCH,,ST,,,,,,,,,,,,FL,32801,,,,,,106,,E,,,,CHURCH,,ST,,,,,,,,,,,,FL,32801,,,,,
42 E JACKSON ST,,,32801,381,b215b0e4-5839-4d2e-8703-78c56743c2b9,0.1406123,TAMUGeocoder,5.0.0,1,,28.5389838887649,-81.3782721942669,,StreetSegment,Match,100,,3251.15,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950189021,1046,1,0189.02,095,36740,0,92522,,5960,53000,12,2-98,,E,,,,Jackson,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32801,,,,,,3251.15,Meters,0,,Census2016TigerLines,2016,tlid,94282479,,,42,,E,,,,JACKSON,,ST,,,,,,,,,,,,FL,32801,,,,,,42,,E,,,,JACKSON,,ST,,,,,,,,,,,,FL,32801,,,,,
2310 E Concord Street,,,32803,382,3c395d11-137f-4267-8097-11b81e60d8a5,0.1249787,TAMUGeocoder,5.0.0,1,,28.5513203359774,-81.3529304124566,,StreetSegment,Match,100,,4477.62,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950184001,1012,1,0184.00,095,36740,0,92522,,5960,53000,12,2200-2398,,E,,,,Concord,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32803,,,,,,4477.62,Meters,0,,Census2016TigerLines,2016,tlid,94285220,,,2310,,E,,,,CONCORD,,ST,,,,,,,,,,,,FL,32803,,,,,,2310,,E,,,,CONCORD,,ST,,,,,,,,,,,,FL,32803,,,,,
1603 East Winter Park Rd,,,32803,383,b07faa8a-e847-4fb2-aa60-e284b404ff19,0.1874763,TAMUGeocoder,5.0.0,1,,28.5660802143944,-81.3460092687642,,StreetSegment,Match,100,,2232.09,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950129003,3009,3,0129.00,095,36740,0,92522,,5960,53000,12,1601-1699,,E,,,,Winter Park,,Rd,,,,,,,Orlando,,,Orlando,Orange,FL,32803,,,,,,2232.09,Meters,0,,Census2015TigerLines,2015,tlid,94285109,,,1603,,E,,,,WINTER PARK,,RD,,,,,,,,,,,,FL,32803,,,,,,1603,,E,,,,WINTER PARK,,RD,,,,,,,,,,,,FL,32803,,,,,
407 N HYER AVE,,,32803,384,76091f9f-2c8f-4356-bd08-a703fd1c6d5e,0.1562641,TAMUGeocoder,5.0.0,1,,28.5485909892287,-81.3664175491691,,StreetSegment,Match,100,,2355.15,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950102021,1009,1,0102.02,095,36740,0,92522,,5960,53000,12,401-499,,N,,,,Hyer,,Ave,,,,,,,Orlando,,,Orlando,Orange,FL,32803,,,,,,2355.15,Meters,0,,Census2016TigerLines,2016,tlid,94282225,,,407,,N,,,,HYER,,AVE,,,,,,,,,,,,FL,32803,,,,,,407,,N,,,,HYER,,AVE,,,,,,,,,,,,FL,32803,,,,,
2600 E JACKSON ST,,,32803,385,e5393747-19f7-49b5-b099-111f66413044,0.1406134,TAMUGeocoder,5.0.0,1,,28.5395649159671,-81.3497745732429,,StreetSegment,Match,100,,4336.48,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950110002,2012,2,0110.00,095,36740,0,92522,,5960,53000,12,2600-2798,,E,,,,Jackson,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32803,,,,,,4336.48,Meters,0,,Census2016TigerLines,2016,tlid,94285669,,,2600,,E,,,,JACKSON,,ST,,,,,,,,,,,,FL,32803,,,,,,2600,,E,,,,JACKSON,,ST,,,,,,,,,,,,FL,32803,,,,,
777 E PRINCETON ST,,,32803,386,502195db-00cc-4265-8c0f-127a6b968b87,0.1249985,TAMUGeocoder,5.0.0,1,,28.5716769842875,-81.3682844562954,,StreetSegment,Match,100,,4139.61,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950128002,2038,2,0128.00,095,36740,0,92522,,5960,53000,12,701-841,,E,,,,Princeton,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32803,,,,,,4139.61,Meters,0,,Census2016TigerLines,2016,tlid,94399445,,,777,,E,,,,PRINCETON,,ST,,,,,,,,,,,,FL,32803,,,,,,777,,E,,,,PRINCETON,,ST,,,,,,,,,,,,FL,32803,,,,,
505 E RIDGEWOOD ST,,,32803,387,24dd818d-78bf-4c3c-bf33-d35d4380a6d7,0.2187428,TAMUGeocoder,5.0.0,1,,28.546695340008,-81.3715474453702,,StreetSegment,Match,100,,2344.94,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950102011,1032,1,0102.01,095,36740,0,92522,,5960,53000,12,501-599,,E,,,,Ridgewood,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32803,,,,,,2344.94,Meters,0,,Census2016TigerLines,2016,tlid,94281988,,,505,,E,,,,RIDGEWOOD,,ST,,,,,,,,,,,,FL,32803,,,,,,505,,E,,,,RIDGEWOOD,,ST,,,,,,,,,,,,FL,32803,,,,,
2800 N Orange Ave,,,32804,388,30c81ccc-efe1-4a52-b261-6e9d2bad5f5c,0.124986,TAMUGeocoder,5.0.0,1,,28.5766686029979,-81.3729989230353,,StreetSegment,Match,100,,1983.83,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950188001,1018,1,0188.00,095,36740,0,92522,,5960,53000,12,2816-2898,,N,,,,Orange,,Ave,,,,,,,Orlando,,,Orlando,Orange,FL,32804,,,,,,1983.83,Meters,0,,Census2016TigerLines,2016,tlid,94277427,,,2800,,N,,,,ORANGE,,AVE,,,,,,,,,,,,FL,32804,,,,,,2800,,N,,,,ORANGE,,AVE,,,,,,,,,,,,FL,32804,,,,,
1300 Edgewater Dr  ,,,32804,389,75e0127e-6040-48f4-87c3-4c220130e03e,0.1562552,TAMUGeocoder,5.0.0,1,,28.5629738238954,-81.3893711603795,,StreetSegment,Match,100,,2286.31,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950126003,3026,3,0126.00,095,36740,0,92522,,5960,53000,12,1300-1398,,,,,,Edgewater,,Dr,,,,,,,Orlando,,,Orlando,Orange,FL,32804,,,,,,2286.31,Meters,0,,Census2016TigerLines,2016,tlid,94280503,,,1300,,,,,,EDGEWATER,,DR,,,,,,,,,,,,FL,32804,,,,,,1300,,,,,,EDGEWATER,,DR,,,,,,,,,,,,FL,32804,,,,,
4005 EDGEWATER DR,,,32804,390,637a4281-9ff6-4dd0-94fd-0a7e627d36a4,0.1093767,TAMUGeocoder,5.0.0,1,,28.589625480569,-81.3939298029126,,StreetSegment,Match,100,,927.5,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950153002,2005,2,0153.00,095,36740,0,92522,,5960,53000,12,4001-4015,,,,,,Edgewater,,Dr,,,,,,,Fairview Shores,,,Orlando,Orange,FL,32804,,,,,,927.5,Meters,0,,Census2016TigerLines,2016,tlid,94379146,,,4005,,,,,,EDGEWATER,,DR,,,,,,,,,,,,FL,32804,,,,,,4005,,,,,,EDGEWATER,,DR,,,,,,,,,,,,FL,32804,,,,,
2499 N Westmoreland Dr,,,32804,391,20f12895-ee65-4b40-ab36-ba31757dbe10,0.1093664,TAMUGeocoder,5.0.0,1,,28.5738250171263,-81.3935577641202,,StreetSegment,Match,100,,4371.87,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950126001,1007,1,0126.00,095,36740,0,92522,,5960,53000,12,2401-2599,,N,,,,Westmoreland,,Dr,,,,,,,Orlando,,,Orlando,Orange,FL,32804,,,,,,4371.87,Meters,0,,Census2016TigerLines,2016,tlid,94276315,,,2499,,N,,,,WESTMORELAND,,DR,,,,,,,,,,,,FL,32804,,,,,,2499,,N,,,,WESTMORELAND,,DR,,,,,,,,,,,,FL,32804,,,,,
1914 Edgewater Dr,,,32804,392,587f7ace-bc75-446b-bef7-09024860d571,0.1093815,TAMUGeocoder,5.0.0,1,,28.5689000282344,-81.3894527203189,,StreetSegment,Match,100,,1899.03,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950126002,2011,2,0126.00,095,36740,0,92522,,5960,53000,12,1900-1998,,,,,,Edgewater,,Dr,,,,,,,Orlando,,,Orlando,Orange,FL,32804,,,,,,1899.03,Meters,0,,Census2016TigerLines,2016,tlid,94280483,,,1914,,,,,,EDGEWATER,,DR,,,,,,,,,,,,FL,32804,,,,,,1914,,,,,,EDGEWATER,,DR,,,,,,,,,,,,FL,32804,,,,,
1039 W  Fairbanks Ave,,,32804,393,61c81d2c-3e04-455b-9279-2816acf0ca31,0.0937428,TAMUGeocoder,5.0.0,1,,28.5965703863707,-81.3947306169875,,StreetSegment,Match,100,,4358.48,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950153003,3016,3,0153.00,095,36740,0,92522,,5960,21750,12,1001-1099,,W,,,,Fairbanks,,Ave,,,,,,,Fairview Shores,,,Orlando,Orange,FL,32804,,,,,,4358.48,Meters,0,,Census2016TigerLines,2016,tlid,94275700,,,1039,,W,,,,FAIRBANKS,,AVE,,,,,,,,,,,,FL,32804,,,,,,1039,,W,,,,FAIRBANKS,,AVE,,,,,,,,,,,,FL,32804,,,,,
1002 Carter St,,,32805,394,f38be97b-b8ce-41d7-9cc4-b63bc805282e,0.1249948,TAMUGeocoder,5.0.0,1,,28.5346632423092,-81.3932514608552,,StreetSegment,Match,100,,2868.5,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950104001,1009,1,0104.00,095,36740,0,92522,,5960,53000,12,1000-1020,,,,,,Carter,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32805,,,,,,2868.5,Meters,0,,Census2016TigerLines,2016,tlid,94281188,,,1002,,,,,,CARTER,,ST,,,,,,,,,,,,FL,32805,,,,,,1002,,,,,,CARTER,,ST,,,,,,,,,,,,FL,32805,,,,,
440 N Tampa Ave,,,32805,395,49306d24-5df5-4bd7-81ad-5f650cb6047d,0.1093515,TAMUGeocoder,5.0.0,1,,28.5482961739712,-81.405658914273,,StreetSegment,Match,100,,3862.79,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950183003,3002,3,0183.00,095,36740,0,92522,,5960,53000,12,400-498,,N,,,,Tampa,,Ave,,,,,,,Orlando,,,Orlando,Orange,FL,32805,,,,,,3862.79,Meters,0,,Census2016TigerLines,2016,tlid,94280341,,,440,,N,,,,TAMPA,,AVE,,,,,,,,,,,,FL,32805,,,,,,440,,N,,,,TAMPA,,AVE,,,,,,,,,,,,FL,32805,,,,,
644 Ferguson Dr,,,32805,396,fbd52cca-dca8-4f93-b2fb-f58dee68b442,0.0937488,TAMUGeocoder,5.0.0,1,,28.5513486191563,-81.4200713682263,,StreetSegment,Match,100,,4641.86,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950183002,2029,2,0183.00,095,36740,0,92522,,5960,53000,12,500-698,,,,,,Ferguson,,Dr,,,,,,,Orlando,,,Orlando,Orange,FL,32805,,,,,,4641.86,Meters,0,,Census2016TigerLines,2016,tlid,94273428,,,644,,,,,,FERGUSON,,DR,,,,,,,,,,,,FL,32805,,,,,,644,,,,,,FERGUSON,,DR,,,,,,,,,,,,FL,32805,,,,,
1815 W Washington St,,,32805,397,4041a529-57bf-4a2d-b42a-89867d131abb,0.0937638,TAMUGeocoder,5.0.0,1,,28.544244042199,-81.4037094417006,,StreetSegment,Match,100,,2949.98,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950183001,1016,1,0183.00,095,36740,0,92522,,5960,53000,12,1701-1899,,W,,,,Washington,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32805,,,,,,2949.98,Meters,0,,Census2016TigerLines,2016,tlid,94280368,,,1815,,W,,,,WASHINGTON,,ST,,,,,,,,,,,,FL,32805,,,,,,1815,,W,,,,WASHINGTON,,ST,,,,,,,,,,,,FL,32805,,,,,
647 Indiana St,,,32805,398,f852e421-f6c6-4a8f-acd6-968036ea053f,0.1406365,TAMUGeocoder,5.0.0,1,,28.5256617884942,-81.3877044455823,,StreetSegment,Match,100,,4539.61,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950185001,1002,1,0185.00,095,36740,0,92522,,5960,53000,12,601-699,,,,,,Indiana,,St,,,,,,,Orlando,,,Orlando,Orange,FL,32805,,,,,,4539.61,Meters,0,,Census2016TigerLines,2016,tlid,94281487,,,647,,,,,,INDIANA,,ST,,,,,,,,,,,,FL,32805,,,,,,647,,,,,,INDIANA,,ST,,,,,,,,,,,,FL,32805,,,,,
725 S GOLDWYN AVE,,,32805,399,0a3a48b0-7ffa-4df0-b7e0-0f43673ed727,0.1093859,TAMUGeocoder,5.0.0,1,,28.532381708983,-81.4179108784331,,StreetSegment,Match,100,,1763.67,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950117021,1009,1,0117.02,095,36740,0,92522,,5960,53000,12,725-799,,S,,,,Goldwyn,,Ave,,,,,,,Orlando,,,Orlando,Orange,FL,32805,,,,,,1763.67,Meters,0,,Census2016TigerLines,2016,tlid,94273825,,,725,,S,,,,GOLDWYN,,AVE,,,,,,,,,,,,FL,32805,,,,,,725,,S,,,,GOLDWYN,,AVE,,,,,,,,,,,,FL,32805,,,,,
